45917,344814,DDE,1115
4653,453703,HCI,1068
38524,305259,IEH,321
22108,419056,DGF,1383
35469,246006,BHD,369
19715,157409,GEI,980
2772,199761,HIA,559
30433,316861,BDC,950
37119,203081,BID,388
57952,110273,DGF,1032
5683,310909,AEA,1383
48316,486904,IDI,722
33973,352197,GEC,1466
38989,272682,GGC,646
598,22360,HIB,1173
42970,235925,CGF,807
20760,321017,EHA,292
2417,346495,EDF,366
12863,297288,CDI,1009
31395,494420,HFE,1388
21283,48773,IAA,799
21811,330419,BFH,66
8960,149347,EAE,703
24846,436039,DDB,594
42312,222174,DID,1388
16719,139695,GAH,967
45018,271195,ECB,493
46050,170594,HDH,654
19781,281804,BFA,1239
8375,102760,GGG,677
31165,371190,HBD,396
22368,343143,FFG,1290
48747,133868,ADI,366
28282,81692,EFI,1003
913,488105,FED,76
33813,257283,FCH,685
12944,85425,ABG,1151
30565,225412,EHC,429
19923,226090,FBH,754
56482,4528,IEG,43
54504,107664,HHB,297
43218,454963,FIG,1154
6196,477571,AAE,243
22447,23556,CAD,81
36087,321365,GHG,375
38035,198644,FFI,1206
50302,280406,EIG,597
1717,33133,FIF,446
8090,91316,BDG,111
46485,141364,AII,630
14685,487362,IIF,1137
52736,380654,HFE,1352
50174,312300,IIF,1497
35917,327264,BHH,798
17217,410815,GIH,217
6693,24519,HAG,1338
16604,368163,IHH,1494
19271,357532,CBH,385
10195,43596,DFE,127
26600,122959,BBE,845
30167,347545,ACD,1266
29774,156235,DIB,548
18265,347986,IAI,1325
23632,34430,EHH,1336
17613,405007,CAE,1267
25654,336129,IEI,1315
10388,449135,DGF,1421
29750,445365,HGG,16
39703,164619,AAH,415
28306,83576,GIA,151
16294,366515,BGC,1405
3348,329816,IGB,1153
13535,274479,CFF,673
33418,197050,EHG,619
3658,167514,GID,1012
5059,12429,CEG,800
23113,135177,CBB,497
56871,457167,FFA,960
19735,130908,GDD,1421
59669,251215,IIA,1183
3582,442923,FDD,396
3366,377744,HEH,360
56469,164654,GEH,613
17391,479708,DDG,725
7547,8833,FEC,249
11518,87122,GIB,533
28529,332350,DEI,1230
16628,149390,AHG,1151
50600,339795,FDA,1482
19466,116794,EIF,655
36480,405647,FDD,1106
43161,492658,BBF,781
4815,193401,BCG,1346
43448,230359,CHC,536
32848,376062,ECH,916
4747,484096,DAE,48
37906,249606,HAA,1234
1171,109887,EFH,1276
892,328855,IDH,1404
4568,313506,GDE,437
27234,175045,HGB,792
41694,229002,DBD,968
48384,3972,FGC,1138
10857,297888,CGD,917
42345,192424,HEH,518
6552,82313,EBF,1349
18368,244610,EBB,523
48055,351458,IEA,1063
29233,306879,DDE,87
1417,109274,CBE,584
29106,362494,GAC,450
8959,402840,CCH,1445
4212,83945,FEH,277
25901,147154,GBF,675
39712,230764,BAD,996
24540,496657,ABC,400
27742,319516,HDH,143
2359,72498,BEH,1231
50894,150176,DDE,1448
8421,243086,AFG,1194
39044,91148,HFG,1451
41287,443270,HGH,616
39176,222363,GDI,175
57295,283271,FFA,89
26104,32085,IED,847
42164,434870,FGG,720
47769,104966,GGH,454
14061,21056,CDH,1152
55577,224559,CCI,362
48008,172255,FDB,1319
11097,117712,EDC,1320
51728,32108,DHB,655
57281,367242,DCI,499
13386,197629,BBG,1206
10194,215885,ECG,325
22083,300308,HEC,205
23683,333127,FAI,496
14917,278487,FAG,1465
10395,348088,BCE,250
31602,248135,FAC,696
59783,398674,BHA,1262
57306,54265,IHG,437
25782,168856,IIH,865
54150,422840,AHD,963
2661,292742,BAD,490
28231,141410,EAG,1082
46025,483376,HFA,1216
18005,173307,EIB,929
26378,284621,GGC,117
18017,266419,CEI,1106
58773,161459,FAH,1165
45065,203786,EBA,277
50515,304393,CEB,1018
1675,274201,ABI,830
2971,70890,HBB,524
34876,20094,BGG,600
7533,65934,AAI,690
56401,465097,FEH,406
24360,346383,GIE,606
37225,491362,BHH,139
39740,343000,BAE,131
30255,147951,BCF,579
9950,29641,CHG,1313
35365,36085,DAE,1149
9716,432181,AIE,711
2581,58856,CDH,285
26319,288332,GDA,610
8736,304982,BAF,49
37845,422919,FBI,986
20317,385511,IHB,426
21600,47329,HAG,258
51191,175075,CEG,890
44913,184311,AAA,221
7834,55592,CCA,1241
5739,444156,CED,590
29094,389411,HFC,1295
7307,471152,GDG,778
52057,194129,DAB,203
50544,52304,GBH,1375
14037,275010,HEF,847
51164,247404,DFA,1023
32026,229567,FDF,1403
58709,300975,EDF,1474
36006,147858,EAD,1481
57412,224263,GDB,555
40586,31039,HEA,1405
54953,457785,HAA,1426
47803,268203,CAI,267
52874,212011,BEH,1252
3736,190334,IBB,499
53841,432054,GHA,489
48548,41896,IBH,1485
18843,190024,EAB,986
28726,121120,ICB,821
43073,591,FCI,1356
33119,74181,DBG,1183
58848,7612,DAF,1319
59204,35181,GAA,1192
46631,355198,HAD,308
52917,171101,FFD,948
759,339801,HFE,506
35924,70786,GDA,41
49892,121643,IFH,1028
24422,450583,AHA,1305
49075,436688,ABF,344
46585,391739,FEI,647
36301,203438,GCC,537
5622,370295,DFI,726
321,322709,DGD,655
59266,447236,BII,1390
33948,460518,AEH,909
46793,202482,DGG,1365
6999,422946,EGD,71
23740,282408,EFF,62
10071,342764,FAF,1361
17671,287299,HGA,1141
53399,117525,EHA,1302
15747,317199,EEB,202
25288,161309,HCB,242
58163,275524,CBE,951
9330,452199,AFC,656
19806,367225,FIG,256
16138,196681,EBG,93
56540,29060,GBC,226
27678,163412,HFA,298
14213,364339,AGF,229
4187,312064,BDC,1108
56296,383285,GAF,685
52653,309412,FDA,56
26376,246818,EIG,1321
35676,162343,AGG,690
23099,89076,GFB,1044
30420,135427,CHG,513
57575,329430,DII,1364
41565,465058,HDC,1152
8691,444222,ECC,545
21994,340448,ICH,160
21929,132099,ADC,672
49849,128038,IHI,1230
32828,393975,CCE,38
25216,155870,GBG,553
42763,142462,EBC,707
22438,310185,EHB,131
34347,228614,FDH,943
23618,92008,BFD,643
55127,312318,IBA,737
32725,226790,GGF,1166
7167,432173,FGA,722
511,357457,GID,1352
44419,240812,FGG,409
3045,198706,HFA,815
57266,240896,EDB,86
3550,308299,DGB,927
6402,478135,IEH,406
20000,85837,BED,97
16834,52467,BIG,1427
28588,339352,HAB,1189
31202,192624,GFD,1086
35595,339649,GGI,143
59090,487750,IIF,1004
24178,387933,EHF,1000
11590,81338,FAC,195
53336,456754,AGG,626
5202,145487,FBF,682
5002,182065,EDD,79
15539,369527,BDD,459
9022,116107,FHB,1411
50193,407374,CEH,9
2005,29576,BAG,1200
32323,37858,AIA,508
27679,235996,IBD,1297
24226,45869,DIE,1162
5496,312235,ABF,341
40008,37855,AFD,787
22175,93702,DGI,650
30346,360297,HCG,729
48517,419870,GGI,1484
57695,205715,GDC,1214
10300,10607,HHF,423
4249,118060,DFH,1052
47888,133315,EGG,1019
24162,362481,EBE,498
46699,418490,BII,1226
12737,207138,IHH,718
44011,442130,AIB,1031
21612,194536,ADC,653
45265,388878,HGH,547
3679,113635,BGG,1014
18514,463163,DIA,745
21081,442428,DHD,1311
15274,426560,EII,53
26017,123705,CAG,45
18815,9348,CEA,954
27869,188288,CHB,54
49999,712,FFD,617
28663,13021,EIG,1331
24245,444578,FEA,1443
24629,122385,ABH,1035
23686,412608,AGB,221
5206,428814,BGB,618
37018,249998,AED,1215
56371,87868,IBG,213
763,177463,IAI,843
21465,189515,BFC,195
29330,219773,HIA,1214
14590,449280,DBE,1070
2242,129731,CBH,165
21824,325232,DGF,1385
41622,400184,HHI,1268
24919,405185,AHH,181
49120,446012,IAA,573
29004,358489,IEB,1447
31785,284810,ICE,1071
9705,268033,FGH,1047
55190,217730,CCD,1432
24314,79120,DAD,916
59645,380626,CFG,780
29658,465381,AIB,548
35916,96854,HFD,1416
29510,399674,HAA,1484
26863,65016,IEE,1094
44451,75651,CGB,1388
4200,382166,EBI,933
36252,288376,GHB,1273
16436,162002,CBI,199
36502,98825,IEC,826
27153,210949,HGH,1194
56911,265414,AHD,397
29611,377395,CGA,933
32983,377789,IAE,466
30957,271452,AFG,1458
22020,15268,GIC,1414
42465,147179,DBF,1275
8579,129528,GDF,272
25273,155113,DEI,694
51435,312770,FGE,304
33441,71040,ICD,472
41231,416921,BCI,407
18774,124235,GGD,1126
19826,183747,FDG,277
21127,423824,CAA,539
25603,91613,CGG,1393
45020,180711,BHE,559
24858,22386,CAF,695
3614,261580,CDA,1346
18773,266273,CEB,1448
4440,384338,GIB,778
28157,266820,FEI,65
53431,365929,ICB,617
42838,230487,DDA,742
25335,385417,BGG,540
24880,191982,ECI,990
6754,200660,IBC,1364
14456,408642,GDG,1158
32411,105532,FFH,1228
38201,414400,HDC,600
37285,187755,IHI,121
34811,470345,FCE,1472
31298,422807,BBB,199
43212,317389,EEA,1395
8017,446480,FIB,1266
7310,44253,CIB,181
6796,93391,ECB,156
6874,296989,IFB,37
23812,178717,FAC,1238
19114,154665,ABD,29
24322,469553,CEG,518
7870,498995,GII,997
51724,126404,EHC,153
1270,496789,IID,47
32591,356512,FFF,285
39635,65616,IAG,1049
40881,472727,CHI,1027
18027,491312,IEG,196
13352,84974,AEA,281
12586,336511,IDE,1428
4109,207661,EIH,1238
36400,211739,DFB,1481
24397,64350,IBA,380
6522,453402,FCG,1025
24515,330496,GFD,281
10974,258910,DDA,106
24212,222731,DIC,920
48669,399934,IGI,805
50283,317139,HBG,511
24591,466200,AIE,1494
48285,333949,FBI,972
52732,169142,EHI,637
57807,38334,GAG,1217
51096,456110,DGD,202
27882,279402,CBF,930
23401,489605,GFE,508
43272,276308,DED,228
10733,34278,AFD,1426
19328,292817,CHD,82
56327,358313,BBC,1077
16114,151947,CCF,105
11350,200412,IHD,1009
28607,189732,BBF,322
4278,23252,DCA,1267
41664,142269,FAF,1060
31521,177225,HAH,996
20526,490230,AGA,1107
40669,31875,DIB,1064
20949,438744,IIB,840
57033,308151,GCH,436
16327,203300,HAG,1447
59849,12904,FGD,1361
43062,170961,FII,560
367,452456,BAF,270
52235,354212,GHI,1392
18229,488271,EEG,671
13951,497186,GGG,836
37178,112326,AFD,733
38037,102383,AAE,410
931,219573,HGB,1152
17830,243520,GDH,531
29363,460581,AHB,342
36204,16471,IBI,886
38615,379011,BDD,1330
12379,156679,GFG,1471
22888,199878,HCE,1067
41217,245780,AGD,1177
24523,198590,EDA,515
35247,421837,BIF,720
38226,274601,AHF,1405
33673,452552,FBA,181
57459,193234,IGB,800
35426,386532,GBD,1231
43969,375083,III,93
12007,448355,DIC,822
42277,73488,IAI,123
25495,424296,AAE,152
4535,420402,EBD,248
7269,9465,CCE,1066
2552,61636,CEB,226
37209,67489,GBF,528
2233,280683,DDE,239
2498,331074,HHG,1275
25726,1319,CAC,1412
539,437730,EDC,782
22140,402688,GBA,105
31525,18067,BIE,635
6367,405148,GEF,309
4788,104366,ADE,1082
19248,233411,IGC,1314
14195,401295,CFB,1272
1965,417302,HHH,420
20838,306614,BHA,1038
37861,395501,DID,1148
5044,312454,HAH,362
21414,78777,HBE,1464
37319,483290,CGC,1110
59841,455530,CAC,1432
12272,248079,ECH,614
49214,271689,DCA,1091
36024,265482,EEI,185
39383,341452,FIH,300
13309,103632,IHA,907
35452,285967,IEC,747
34736,2064,HGB,1433
31868,9057,DCG,1092
26129,362286,FCE,1185
43953,96736,IGC,479
19491,5624,GAD,313
1644,328829,EBD,899
49710,279733,DBD,309
1991,163904,DEI,1176
13251,27186,HBH,523
56471,364277,CCF,666
43982,216227,EFD,91
29307,366674,GIE,687
33016,492039,AIC,644
47156,240695,EGH,151
45659,330039,AGI,114
14249,65133,FCE,1462
4903,256006,BEE,342
43980,159216,HGF,1385
4607,362630,ADB,612
59379,238578,IEI,746
22527,71696,EFE,223
7000,295140,ECB,651
26716,215083,BCB,317
56485,185886,CIE,551
40949,87573,AHH,227
14993,331703,IBD,813
15217,437690,GIF,1083
53730,387002,BAH,1495
50768,39084,GDH,1408
38525,220807,CBH,1152
3792,130090,BIA,412
39325,316511,CCG,714
40108,330664,BDE,1454
17740,430656,BIE,1174
24331,77966,FBH,157
7752,270297,ICH,1434
35850,450096,EBC,995
7917,436857,BGG,125
32512,234027,CCE,203
31905,114397,IBG,856
25515,102514,IBH,460
36966,38243,CIE,1247
34721,385900,DDG,293
20638,291487,DHC,856
47983,100245,BFD,1145
33470,231483,BAF,1023
36497,41519,FDD,403
21473,424771,CHB,534
11975,396773,HDA,118
39341,359552,AHG,1451
18108,203708,EEI,687
35566,441598,IHG,475
56353,208232,EBB,681
21247,58146,BGI,1056
34440,299916,DDH,421
29674,299779,BDD,1081
43434,424194,EFG,1293
6042,161415,BCF,1102
38888,80416,CHE,1245
49499,138324,FCI,615
42713,470885,GHH,1190
14252,193644,IEH,1136
33248,298745,DEC,130
27483,491224,EHH,1098
18677,454573,GDD,315
22304,367021,DIG,182
2056,441818,EEH,552
21517,97938,IIE,1415
25449,280482,CGI,1241
41237,127183,EGH,45
46529,183849,ADH,751
27547,317357,DAD,464
11627,13457,BFC,362
59039,237963,DIG,380
19622,98099,GAH,1183
34940,203319,AEG,386
52320,20468,CIE,403
36193,174563,DGF,737
25656,473449,AHA,403
55560,429118,FIH,349
43994,412134,IGI,130
25913,200361,CGD,489
42582,348908,HAF,86
2250,455994,GAC,499
31468,480599,FDF,622
45138,436638,EIC,79
24261,98412,CHD,1204
50228,126206,IAG,657
5446,214418,HAG,27
17171,496695,CDG,1153
40042,70633,BAG,603
43323,225091,DEH,402
19013,57503,AEB,400
20472,346192,CIG,1194
46220,413984,AIC,216
1734,498380,IFB,1128
39306,368756,ADG,535
42933,469993,EBB,1318
3151,295659,CAF,624
19690,131081,FDD,205
13673,31697,EGA,74
19966,172351,CFB,954
54508,255251,GBA,1381
19524,292372,HGA,762
21894,359153,DDH,710
56751,412022,FGF,620
13957,418359,HFE,191
37041,27214,GID,1164
30282,337064,DAH,895
17880,476698,DIH,41
28277,233607,BDH,484
9291,29811,ECE,1063
40797,353451,GIG,721
24547,32103,FBB,1319
24824,287586,AFI,291
48381,166526,FCF,464
4404,363808,CBG,453
49918,140213,HHB,870
5509,96471,FBE,538
5252,26544,DDA,1004
32665,452466,DAF,656
55329,228212,IDD,758
7934,70448,EGE,907
36446,267319,ADE,675
5861,460898,DEE,902
10775,205190,CHF,1053
22883,97547,HGI,1378
45425,88741,GHC,462
28287,268498,DHG,230
49696,466993,ICH,209
2103,397111,BEI,815
5054,314994,IEG,1334
44800,429028,EII,271
58746,401257,IFI,930
19018,449865,HHI,617
13210,286186,ADA,780
11783,186738,CFC,1381
20267,204333,CAD,830
46655,421400,GGD,458
37677,63144,AHH,483
27518,420096,DEC,568
3620,349663,BIF,613
13202,58893,CBF,1489
33746,328130,FGD,457
3451,288080,FAD,1145
41047,403130,AEF,1355
16229,56981,GDG,609
31915,321769,BIB,1356
28266,284227,EAE,730
537,64945,DBC,1308
444,357967,HEH,985
4750,192112,ACB,848
40363,36853,HDF,38
46429,329906,DBG,484
1329,273863,BHB,430
46454,245543,CGB,297
24192,30353,HCF,1351
7225,498137,EBC,613
2642,193315,FFG,1071
45342,281124,IHE,1165
21972,461999,AIA,581
22892,436899,BGI,1338
18888,465007,CEF,375
53006,459984,FAA,1360
27149,191354,CGI,501
22490,490657,FFI,321
21026,330939,EDF,623
17815,9522,IBH,1383
58716,185198,EFG,966
36097,261266,GDH,711
27759,17793,IEE,802
31295,488445,AEH,1416
11763,9805,BIA,829
36889,132998,GHG,644
24723,282614,AHE,1127
40263,343066,HGI,594
50031,274467,FBC,1226
28811,398064,HCD,230
58065,350127,FGG,981
42673,67807,IAB,964
26422,485304,BFC,492
31586,147391,EHB,173
10384,273282,FCB,1036
14069,443487,CCF,1177
2758,26744,AHB,668
45008,228614,HAD,394
10287,295932,DIF,620
51226,65763,ACD,232
45915,449439,DFB,869
59702,38550,BIF,218
8290,297094,AEC,571
980,192961,CAD,1061
15700,407975,DBG,188
32416,210924,ICD,360
25248,349808,FDD,355
52495,337584,GFE,511
47379,459373,CEA,1352
37657,381662,GIG,601
41598,334375,ACE,114
2875,498893,HEA,213
4469,4210,EGD,962
27292,163782,GAG,1211
46097,405617,AAI,1057
21711,485264,BBA,1050
34364,426088,EAB,1407
15581,241759,DCH,1287
37589,426770,GDB,1230
13518,404389,DCB,1364
25538,462245,HBC,393
39937,101180,DCC,294
18921,248762,DGB,661
23201,106925,FAA,211
56634,18289,ACC,470
32470,343599,HEH,692
58167,432844,IBC,209
27245,154825,IHF,370
51028,23296,GCG,59
5660,298699,ACD,639
35910,186921,ABB,1127
10004,249382,AHH,972
55204,7994,CFH,100
35255,236213,IHA,1289
46524,411398,FHF,425
52715,495875,BDC,959
45854,378253,GDH,286
21859,398499,FDC,1291
47388,329006,BBA,981
22683,401752,DHC,210
27981,348818,HHD,1216
29040,321253,HFA,605
45903,204761,BDF,1157
56562,103422,DIC,512
41822,197999,EGB,1332
55504,484556,HFC,803
48521,147116,IAD,290
39549,492997,BGF,107
40432,402965,HFB,90
18480,239274,IAB,1487
17890,419337,CFB,392
43686,170713,GHG,394
34587,317335,AFF,86
5933,184784,CGH,1490
12741,81237,BCC,281
20675,481298,HID,869
33620,357955,BID,665
14512,233105,FHH,961
25100,125662,BCG,31
40759,303170,ECG,206
32811,176009,IIB,1491
18260,481681,CGF,929
39495,71470,FGH,1205
24142,248150,HAI,343
22929,499091,IAD,1130
12370,232437,IGG,1343
631,225237,EAG,776
35892,496238,BHE,250
49939,245371,CFE,1343
19342,38148,HED,1063
44219,27541,IBH,896
19929,135056,FBE,974
7974,128685,BBD,66
5047,28775,DFE,640
51202,56407,AAF,1331
49618,96658,BBA,817
4375,294178,DEH,954
11320,470109,CAB,1143
23606,370366,BCD,1385
47085,85730,EID,937
39217,48056,FAC,337
14711,34895,FCF,680
3880,436554,BIB,477
59974,272561,IFH,835
24969,472043,HIC,547
51101,122588,FII,1102
219,405430,CBE,1279
31950,481685,AFB,643
39244,143326,IBG,1304
32944,247940,ICB,1242
21405,462857,FDG,897
11206,142777,HAD,245
26836,314071,HGE,1139
7364,30864,ABC,373
13369,412753,EDA,1489
55276,384101,FGG,682
22015,241013,EDE,290
52610,160306,HCH,1381
19854,18900,HGB,558
347,340742,AIG,388
19577,395175,HCI,38
9660,373367,GGC,1469
8812,463205,FFB,1284
26683,19867,IED,683
38965,24452,EII,595
35828,487448,AHD,965
32641,59383,AFA,1274
32294,413388,DFB,28
20967,487597,AIB,1432
47384,347936,GEA,1098
19519,95928,BEA,1015
16971,474684,ICB,1381
19012,427050,AGH,1268
3572,206757,ICD,374
58246,370209,EEI,8
1004,80433,GBC,32
23313,200152,AGI,974
13597,28093,FBF,1382
10876,116651,HEB,1208
50348,181119,CBA,628
46700,43393,EEG,1177
16486,26638,BAF,1133
4628,126203,IAA,793
32524,4425,GAA,88
9226,202709,FEA,1083
25949,380966,FFF,699
11829,401637,BII,143
35176,414500,BAC,1395
28585,224225,ECA,830
30859,29939,HGD,156
26520,193742,FCF,72
55283,346962,BIE,1240
50019,264414,HIE,99
15343,253506,DDF,469
43628,217055,CAI,1364
41166,134553,IIF,733
11455,146307,GEI,738
18450,360866,BDC,651
37671,250548,GIA,599
6189,11462,BEF,1353
34139,459194,EGE,786
42938,258634,HCG,155
12459,188515,IFG,972
46996,135653,IBA,1013
24727,273181,ACG,27
4094,449523,HGI,101
34424,419918,CGF,1427
56806,97875,GBC,1054
5962,17028,ACB,60
13027,117966,CAE,1048
6257,180557,GAB,1420
2938,93598,GDH,1150
47966,247842,EDD,837
45679,393230,HAG,113
36593,241656,FCC,404
36165,219733,DED,508
12056,424532,AFH,179
12756,142748,EFE,847
56957,470844,IAH,1395
8306,221781,HID,882
18667,383346,AIG,469
2773,238738,CAG,811
17215,426968,CGF,936
54846,458928,HHD,810
52530,3342,GGB,1033
12190,159646,CHD,381
5318,228825,GBH,260
43342,374666,GHC,557
56520,42364,FDD,64
58426,34503,CGF,1319
43318,469592,EEG,186
44095,358600,ACH,130
13111,319840,IIF,1023
4900,313035,FHH,700
16270,433647,CIA,389
15284,61445,ABF,261
29227,321698,IBC,516
14105,147149,HBC,1245
40539,310421,BIG,733
15824,479539,GBH,616
10717,404713,EAF,1399
44355,300422,GHB,655
21074,491061,DAI,123
24981,457777,CAC,973
42228,82773,CDA,186
36872,461260,BAE,1467
58209,377896,FIA,1098
19189,170479,EGD,454
22251,385885,CEC,315
20348,222641,BBI,937
24781,434107,AFG,432
55637,128488,CGH,343
12204,494123,BFI,324
38019,206646,FDB,1395
18556,451419,ABG,405
31436,327685,HCD,1341
25934,263314,EHA,719
4691,355476,IBH,1439
15234,217332,IIG,750
5359,299137,HAH,22
38652,376890,BBE,544
27112,282220,EID,743
56339,420066,DED,349
25051,44216,DAD,518
20611,179187,EGG,1072
13847,274329,AGF,173
684,239312,FHE,328
10040,139328,AHG,1393
42076,269339,FFH,14
53791,70628,FEI,742
2087,133857,DAE,1490
51712,174256,HEA,1360
27620,162022,FIE,1272
7318,388596,AGD,853
10873,353237,IBH,816
12572,145662,DCA,1386
43389,251425,HGG,929
24081,362779,CDC,82
1447,169856,AHF,275
7941,462915,AAI,439
16372,448190,CDB,1042
93,67379,IAF,613
43921,250335,CCH,177
30713,337220,AAH,458
50732,195405,DCE,705
59352,136397,FDH,753
20539,460355,IAI,1074
13297,16864,BHH,794
41419,109380,EEE,1382
12109,163177,ACF,234
25413,225890,AFB,1380
7986,101466,ECB,702
1070,233526,GFB,201
26885,57761,DEC,337
8501,355419,AHF,883
24956,16227,CBA,1071
19295,339516,FHI,603
17688,365197,BFI,100
33011,462630,FEA,1239
26733,153464,DBH,889
19422,358804,BGC,158
28591,200750,IID,161
34255,317055,IHB,715
31716,193099,IAD,524
52667,379642,BFA,809
22491,438930,DFH,1003
34498,91240,BAI,97
31189,196295,HID,160
13813,199899,BFF,406
52872,102354,GFE,614
42168,67261,IIH,599
56461,227082,HII,293
57013,184297,HCD,575
2078,33623,BIF,760
4376,412771,HCI,1446
2204,495568,GHB,1440
15011,136110,BHH,292
52743,398774,HDF,289
43549,137244,FDA,1450
5392,333245,FDG,1194
25448,57889,CCC,939
38110,364294,DDA,525
10926,292717,GGD,966
22494,205914,GED,28
33080,43511,DIC,622
40665,411265,EBI,1013
47602,390036,DEH,1475
17529,442879,CIE,180
44378,114585,BIB,1220
50102,199939,EIF,499
43331,361507,FDD,807
8257,412359,HGE,178
24865,88226,CIB,310
32340,175852,FBI,154
52814,213815,DFH,640
3640,2447,CEF,1480
6023,40232,CDF,521
30027,214547,CEG,1181
6203,281205,FAB,1341
12709,474452,FFG,889
58346,107875,EIE,801
53693,36070,GGB,38
29198,208162,BEE,104
30505,41129,BIG,300
43627,259834,BBF,169
34760,382592,BFF,1099
32042,463153,IGH,969
38126,386058,HHF,465
57351,247204,GID,190
24817,42860,BBE,112
30386,310543,HAG,398
27079,282327,BHC,860
5524,239083,EGE,1220
5782,225622,AFA,423
39641,246347,HDA,463
21100,488694,EFC,807
19768,138903,CBE,1355
42657,30766,BII,916
7335,435268,FCI,999
7823,199553,HAI,395
38560,273474,HAH,522
35617,341602,CDH,660
38635,171302,BAA,1162
39569,1297,IFE,258
58289,45644,FEE,295
30157,364576,DHE,1286
38111,322198,EBE,1347
38327,42059,GFE,143
32425,243516,HGH,1209
30663,273630,CIA,51
18817,109168,IAG,266
26656,454331,IEI,197
28240,4345,IDE,721
57043,475535,DAE,572
41618,417469,DFH,674
19945,480627,FBC,1197
29500,439549,HFE,1378
11730,399693,EGC,1152
41634,130872,CDD,298
59833,241096,GBF,1475
45880,138670,HCC,845
11272,431291,EFF,42
15286,233486,DAD,468
17181,148892,EBI,503
57587,184694,GBF,70
42401,150080,IGH,959
1806,126040,FGG,708
2194,124161,HIB,126
33823,430803,AGD,678
50676,408697,DAH,1031
51221,260469,EBF,188
46836,480589,DIF,1117
31742,109438,BFC,47
5210,484110,CHA,301
39867,306479,DBH,1467
36730,159787,IIC,1185
57225,368480,ICD,510
26910,63619,AGC,736
29830,126809,ACH,1279
47144,368132,DGH,265
47474,56384,IHB,751
30651,182804,EFA,616
19655,353967,DHF,862
3102,128243,FID,823
46007,8325,AAG,650
43155,416883,BED,466
9167,330491,HAB,397
32753,292889,HAG,68
19001,218661,GBI,680
22381,139150,DFE,89
42577,97134,GFC,76
39080,182901,EBI,1359
19427,121482,EIH,855
47418,514,FBG,1011
16928,488867,DHF,1096
32549,202570,DAG,706
19224,240543,GBE,316
58092,452591,HFA,13
35952,227194,GBD,543
37998,56006,CGH,1118
7590,212575,IID,1245
20346,133395,AGC,670
28321,179034,DIA,167
53907,36100,IHF,670
14913,133750,FAI,88
39499,259392,AHI,1097
27537,187276,ABG,1387
4167,283999,AHI,444
32284,328003,HBG,917
7863,320490,AEG,1374
29982,66079,AGD,1130
38734,421372,IGE,597
48090,487988,HHB,260
6969,355512,IAE,1340
55878,495156,HHI,196
46562,40306,CFF,1084
2878,194585,AAH,1289
58930,394780,BDI,180
7898,141466,GCA,1294
50585,196281,GBC,89
33575,79210,HGF,980
37586,293630,IIH,1445
33944,384122,CEC,697
36396,288457,DHF,506
58725,354577,DEA,635
52400,146039,DEA,817
38087,18830,EBI,1170
33018,28411,IFH,1271
25129,104138,FCA,1116
25642,260962,BBB,134
34699,271748,HDA,1310
12194,93446,GEB,1115
16469,88075,ICG,1101
1566,305603,ECE,826
58672,359431,BAF,1380
38261,33787,IGA,245
48684,394549,CCF,882
1897,169512,FFI,1090
13971,191358,AFI,424
44649,54211,HFD,686
9936,38811,DBB,402
14351,381261,BHD,217
37280,124555,IDD,598
9690,420062,GDC,426
30842,89841,EDB,120
22138,15394,HFI,1151
44883,445919,EIA,603
7664,445135,IAA,1207
6060,84368,FAG,754
17262,461424,GED,1428
59992,477100,CGG,927
18529,304542,ADA,1169
35090,371398,IEC,988
57008,188875,FBG,214
33404,369150,CAG,327
2091,279446,FDH,233
12997,116829,CFI,476
38152,232690,IAF,775
16134,279645,GCC,486
37566,482444,EGC,949
15495,487272,GAA,182
5414,41763,HFB,221
17669,203603,AAI,1223
32771,132415,BHD,1170
43465,24866,FCF,79
58487,79976,BGA,413
22052,261237,DEA,1377
35354,45757,EFG,721
25900,420691,DDD,1179
46466,143796,GDB,1467
55865,230482,AAG,634
8799,187246,IEA,1346
24655,293296,EDE,1014
7842,263325,BEC,1251
56762,50183,CBE,31
13994,378122,EBA,989
30545,180914,EFF,896
49575,284668,GEC,313
31824,410972,FDI,1235
29021,91532,EHB,1044
45719,261115,HEC,1160
55995,290552,BDF,597
56258,395101,BAB,876
11212,176103,ACG,1456
48939,319944,EEH,1479
33116,403330,GHI,312
39294,423830,BCD,808
51938,337192,CIA,592
2085,204019,AEG,464
29909,229863,BID,723
48391,21504,CHB,70
13580,272250,BFI,537
45995,403618,EAH,875
613,251204,GED,1089
5129,109022,IAH,611
22255,1758,AHI,952
38354,32444,IFB,567
30228,331585,EAC,370
30690,196173,DED,482
50954,160339,AIG,1358
23925,290593,EBC,180
31092,220964,GFI,214
9191,452155,CCG,715
29850,313915,ACA,1137
14283,21123,ICE,578
10684,453143,DAF,141
26396,196593,HHF,932
41820,248182,EDH,1263
24099,197734,BDH,116
57170,397507,AGE,174
43874,369480,AEI,503
35516,131179,ICD,1152
6328,111185,FGF,580
58828,406443,BHB,549
21120,7712,FGC,596
5724,488395,BBH,715
47797,155426,GAF,1409
50047,12769,CHG,930
14781,178230,CFA,435
4790,42604,CFA,48
47745,450811,BCB,784
52546,471779,GHF,417
26509,193298,IIE,1373
31621,162523,DEB,356
46635,81329,CEE,182
26393,111015,IFG,904
1949,262048,DCE,38
25829,434418,HFH,24
41107,465463,HHE,1155
37343,447419,CHD,645
53095,14140,BGD,339
57391,218901,HHE,367
